transect_id,gis,dune_vintage,dune_chainage_m,n_crossings,shoreline_chainage_m,beach_width_m
usa_NC_0034_0138,59,2009,-5.03,1,49.27,54.31
usa_NC_0034_0138,59,2023,2.94,1,43.39,40.45
usa_NC_0034_0139,59,1997,10.74,1,52.22,41.48
usa_NC_0034_0139,59,2009,9.87,1,59.71,49.84
usa_NC_0034_0139,59,2023,10.53,1,52.79,42.26
usa_NC_0034_0140,60,1997,7.80,1,46.44,38.64
usa_NC_0034_0140,60,2009,8.95,1,49.70,40.75
usa_NC_0034_0140,60,2023,4.57,1,42.14,37.57
usa_NC_0034_0141,60,1997,11.59,1,46.56,34.97
usa_NC_0034_0141,60,2009,7.64,1,46.20,38.56
usa_NC_0034_0141,60,2023,0.61,1,39.08,38.47
usa_NC_0034_0142,60,1997,10.79,1,44.54,33.75
usa_NC_0034_0142,60,2009,6.18,1,55.39,49.21
usa_NC_0034_0142,60,2023,0.90,1,34.56,33.66
usa_NC_0034_0143,60,1997,11.69,1,46.98,35.29
usa_NC_0034_0143,60,2009,5.52,1,57.42,51.89
usa_NC_0034_0143,60,2023,2.36,1,35.43,33.08
usa_NC_0034_0144,60,1997,11.82,1,49.98,38.16
usa_NC_0034_0144,60,2009,6.15,1,60.47,54.32
usa_NC_0034_0144,60,2023,5.34,1,39.37,34.03
usa_NC_0034_0145,60,1997,7.09,1,54.44,47.35
usa_NC_0034_0145,60,2009,8.64,1,60.05,51.41
usa_NC_0034_0145,60,2023,4.63,1,37.10,32.47
usa_NC_0034_0146,60,1997,4.87,1,53.74,48.87
usa_NC_0034_0146,60,2009,8.19,1,59.03,50.84
usa_NC_0034_0146,60,2023,3.11,1,33.94,30.83
usa_NC_0034_0147,60,1997,5.84,1,53.04,47.20
usa_NC_0034_0147,60,2009,3.81,1,58.66,54.84
usa_NC_0034_0147,60,2023,3.81,1,34.58,30.77
usa_NC_0034_0148,60,1997,10.16,1,55.44,45.28
usa_NC_0034_0148,60,2009,5.86,1,57.23,51.37
usa_NC_0034_0148,60,2023,5.86,1,35.65,29.79
usa_NC_0034_0149,60,1997,10.44,1,55.06,44.62
usa_NC_0034_0149,60,2009,4.31,1,54.91,50.60
usa_NC_0034_0149,60,2023,4.31,1,32.20,27.89
usa_NC_0034_0150,61,1997,11.80,1,56.52,44.72
usa_NC_0034_0150,61,2009,7.55,1,52.12,44.57
usa_NC_0034_0150,61,2023,2.83,1,31.89,29.06
usa_NC_0034_0151,61,1997,8.39,1,52.48,44.09
usa_NC_0034_0151,61,2009,10.27,1,49.62,39.35
usa_NC_0034_0151,61,2023,-0.56,1,30.14,30.70
usa_NC_0034_0152,61,1997,7.11,1,54.40,47.29
usa_NC_0034_0152,61,2009,16.46,1,50.92,34.46
usa_NC_0034_0152,61,2023,-0.48,1,28.52,29.00
usa_NC_0034_0153,61,1997,5.33,1,58.58,53.25
usa_NC_0034_0153,61,2009,22.41,1,54.35,31.94
usa_NC_0034_0153,61,2023,-1.05,1,27.66,28.71
usa_NC_0034_0154,61,1997,-0.21,1,54.96,55.17
usa_NC_0034_0154,61,2009,12.42,1,52.66,40.24
usa_NC_0034_0154,61,2023,-5.44,1,24.94,30.39
usa_NC_0034_0155,61,1997,-1.17,1,57.78,58.95
usa_NC_0034_0155,61,2009,11.81,1,50.52,38.71
usa_NC_0034_0155,61,2023,-3.25,1,24.85,28.09
usa_NC_0034_0156,61,1997,-2.71,1,57.34,60.05
usa_NC_0034_0156,61,2009,15.14,1,56.14,41.00
usa_NC_0034_0156,61,2023,-2.33,1,26.40,28.73
usa_NC_0034_0157,61,1997,1.19,1,57.70,56.51
usa_NC_0034_0157,61,2009,16.82,1,61.00,44.18
usa_NC_0034_0157,61,2023,-2.61,1,29.31,31.92
usa_NC_0034_0158,61,1997,-1.49,1,61.78,63.27
usa_NC_0034_0158,61,2009,18.39,1,61.67,43.28
usa_NC_0034_0158,61,2023,-2.36,1,30.94,33.29
usa_NC_0034_0159,61,1997,-3.34,1,59.98,63.32
usa_NC_0034_0159,61,2009,17.14,1,61.21,44.07
usa_NC_0034_0159,61,2023,-4.61,1,31.61,36.23
usa_NC_0034_0161,62,1997,-5.06,1,63.76,68.82
usa_NC_0034_0161,62,2009,18.09,1,66.07,47.98
usa_NC_0034_0161,62,2023,-2.23,1,36.18,38.41
usa_NC_0034_0162,62,1997,-6.68,1,65.64,72.32
usa_NC_0034_0162,62,2009,15.95,1,66.14,50.19
usa_NC_0034_0162,62,2023,-4.37,1,35.97,40.34
usa_NC_0034_0163,62,1997,-8.72,1,59.92,68.64
usa_NC_0034_0163,62,2009,10.45,1,59.32,48.87
usa_NC_0034_0163,62,2023,-11.05,1,30.13,41.18
usa_NC_0034_0164,62,1997,0.34,1,63.78,63.44
usa_NC_0034_0164,62,2009,11.47,1,55.10,43.63
usa_NC_0034_0164,62,2023,-11.73,1,28.47,40.20
usa_NC_0034_0165,62,1997,5.21,1,68.90,63.69
usa_NC_0034_0165,62,2009,17.64,1,54.08,36.44
usa_NC_0034_0165,62,2023,-8.37,1,29.03,37.40
usa_NC_0034_0166,62,1997,10.19,1,73.54,63.35
usa_NC_0034_0166,62,2009,16.67,1,52.80,36.13
usa_NC_0034_0166,62,2023,-1.70,1,32.29,33.99
usa_NC_0034_0167,62,1997,15.27,1,75.80,60.53
usa_NC_0034_0167,62,2009,18.95,1,53.74,34.79
usa_NC_0034_0167,62,2023,1.01,1,35.38,34.37
usa_NC_0034_0168,62,1997,18.06,1,76.76,58.70
usa_NC_0034_0168,62,2009,22.88,1,53.22,30.34
usa_NC_0034_0168,62,2023,1.02,1,36.45,35.43
usa_NC_0034_0169,62,1997,21.82,1,77.38,55.56
usa_NC_0034_0169,62,2009,25.11,1,56.82,31.71
usa_NC_0034_0169,62,2023,1.36,1,42.16,40.80
usa_NC_0034_0170,62,1997,25.33,1,78.04,52.71
usa_NC_0034_0170,62,2009,24.88,1,57.35,32.47
usa_NC_0034_0170,62,2023,1.39,1,44.67,43.28
usa_NC_0034_0171,63,1997,28.63,1,76.10,47.47
usa_NC_0034_0171,63,2009,24.29,1,57.26,32.97
usa_NC_0034_0171,63,2023,5.53,1,49.64,44.11
usa_NC_0034_0172,63,1997,30.06,1,74.85,44.79
usa_NC_0034_0172,63,2009,21.82,1,55.89,34.07
usa_NC_0034_0172,63,2023,4.83,1,49.60,44.77
usa_NC_0034_0173,63,1997,32.17,1,71.42,39.26
usa_NC_0034_0173,63,2009,20.20,1,52.88,32.69
usa_NC_0034_0173,63,2023,3.25,1,53.02,49.77
usa_NC_0034_0174,63,1997,34.84,1,68.70,33.86
usa_NC_0034_0174,63,2009,21.41,1,50.35,28.94
usa_NC_0034_0174,63,2023,3.55,1,56.87,53.32
usa_NC_0034_0175,63,1997,42.43,1,71.72,29.29
usa_NC_0034_0175,63,2009,29.09,1,56.60,27.51
usa_NC_0034_0175,63,2023,9.37,1,61.26,51.89
usa_NC_0034_0176,63,1997,43.14,1,67.45,24.31
usa_NC_0034_0176,63,2009,29.88,1,56.48,26.60
usa_NC_0034_0176,63,2023,8.30,1,57.88,49.58
usa_NC_0034_0177,63,1997,38.27,1,61.00,22.73
usa_NC_0034_0177,63,2009,24.92,1,51.20,26.28
usa_NC_0034_0177,63,2023,6.19,1,55.01,48.82
usa_NC_0034_0178,63,1997,33.63,1,61.38,27.74
usa_NC_0034_0178,63,2009,20.05,1,45.08,25.03
usa_NC_0034_0178,63,2023,6.17,1,53.17,47.00
usa_NC_0034_0179,63,1997,32.72,1,60.02,27.31
usa_NC_0034_0179,63,2009,18.89,1,40.73,21.84
usa_NC_0034_0179,63,2023,7.31,1,53.46,46.15
usa_NC_0034_0180,63,1997,29.57,1,58.90,29.33
usa_NC_0034_0180,63,2009,15.92,1,42.62,26.70
usa_NC_0034_0180,63,2023,5.24,1,54.14,48.90
usa_NC_0034_0181,64,1997,29.23,1,59.62,30.39
usa_NC_0034_0181,64,2009,15.53,1,48.82,33.30
usa_NC_0034_0181,64,2023,4.82,1,55.05,50.23
usa_NC_0034_0182,64,1997,28.62,1,61.33,32.71
usa_NC_0034_0182,64,2009,14.85,1,52.13,37.28
usa_NC_0034_0182,64,2023,4.58,1,55.54,50.97
usa_NC_0034_0183,64,1997,28.25,1,63.25,35.00
usa_NC_0034_0183,64,2009,15.09,1,51.68,36.59
usa_NC_0034_0183,64,2023,5.69,1,57.08,51.39
usa_NC_0034_0184,64,1997,22.46,1,59.45,36.99
usa_NC_0034_0184,64,2009,12.69,1,50.71,38.02
usa_NC_0034_0184,64,2023,3.43,1,53.49,50.06
usa_NC_0034_0185,64,1997,16.24,1,53.88,37.63
usa_NC_0034_0185,64,2009,9.86,1,39.90,30.04
usa_NC_0034_0185,64,2023,1.78,1,49.56,47.78
usa_NC_0034_0186,64,1997,17.54,1,55.25,37.71
usa_NC_0034_0186,64,2009,14.22,1,43.85,29.63
usa_NC_0034_0186,64,2023,7.32,1,54.11,46.79
usa_NC_0034_0187,64,1997,14.18,1,57.52,43.34
usa_NC_0034_0187,64,2009,11.84,1,39.67,27.83
usa_NC_0034_0187,64,2023,5.63,1,52.92,47.29
usa_NC_0034_0188,64,1997,12.60,1,59.38,46.77
usa_NC_0034_0188,64,2009,10.44,1,38.39,27.95
usa_NC_0034_0188,64,2023,5.34,1,52.96,47.62
usa_NC_0034_0189,64,1997,9.78,1,56.12,46.35
usa_NC_0034_0189,64,2009,7.97,1,37.65,29.69
usa_NC_0034_0189,64,2023,6.60,1,53.38,46.78
usa_NC_0034_0190,64,1997,5.22,1,56.52,51.31
usa_NC_0034_0190,64,2009,5.09,1,37.80,32.71
usa_NC_0034_0190,64,2023,6.46,1,54.53,48.07
usa_NC_0034_0191,65,1997,3.92,1,58.10,54.18
usa_NC_0034_0191,65,2009,1.42,1,37.05,35.63
usa_NC_0034_0191,65,2023,6.41,1,54.22,47.81
usa_NC_0034_0192,65,1997,8.09,1,58.20,50.11
usa_NC_0034_0192,65,2009,1.29,1,39.33,38.05
usa_NC_0034_0192,65,2023,8.03,1,60.00,51.97
usa_NC_0034_0193,65,1997,6.80,1,55.62,48.82
usa_NC_0034_0193,65,2009,-2.03,1,34.20,36.23
usa_NC_0034_0193,65,2023,4.41,1,58.72,54.32
usa_NC_0034_0194,65,1997,5.83,1,50.44,44.61
usa_NC_0034_0194,65,2009,-0.45,1,31.97,32.42
usa_NC_0034_0194,65,2023,3.74,1,60.86,57.11
usa_NC_0034_0195,65,1997,5.39,1,53.74,48.35
usa_NC_0034_0195,65,2009,5.38,1,35.70,30.32
usa_NC_0034_0195,65,2023,8.71,1,66.10,57.39
usa_NC_0034_0196,65,1997,-6.49,1,52.70,59.19
usa_NC_0034_0196,65,2009,-1.55,1,29.65,31.21
usa_NC_0034_0196,65,2023,4.49,1,65.84,61.35
usa_NC_0034_0197,65,1997,-10.68,1,56.77,67.44
usa_NC_0034_0197,65,2009,-1.45,1,30.54,31.99
usa_NC_0034_0197,65,2023,7.80,1,72.23,64.42
usa_NC_0034_0198,65,1997,-0.88,1,56.93,57.82
usa_NC_0034_0198,65,2009,-5.09,1,31.28,36.37
usa_NC_0034_0198,65,2023,7.48,1,73.45,65.97
usa_NC_0034_0199,65,1997,6.66,1,55.58,48.91
usa_NC_0034_0199,65,2009,-2.64,1,35.67,38.31
usa_NC_0034_0199,65,2023,8.85,1,77.68,68.83
usa_NC_0034_0200,65,1997,7.26,1,55.60,48.34
usa_NC_0034_0200,65,2009,-1.26,1,35.17,36.43
usa_NC_0034_0200,65,2023,6.50,1,79.67,73.17
usa_NC_0034_0201,66,1997,10.02,1,56.17,46.16
usa_NC_0034_0201,66,2009,5.98,1,38.78,32.80
usa_NC_0034_0201,66,2023,5.98,1,83.08,77.10
usa_NC_0034_0202,66,1997,15.14,1,60.95,45.81
usa_NC_0034_0202,66,2009,6.37,1,40.15,33.78
usa_NC_0034_0202,66,2023,6.37,1,88.26,81.89
usa_NC_0034_0203,66,1997,20.67,1,62.50,41.83
usa_NC_0034_0203,66,2009,7.16,1,41.45,34.29
usa_NC_0034_0203,66,2023,7.16,1,94.66,87.50
usa_NC_0034_0204,66,1997,15.31,1,63.00,47.69
usa_NC_0034_0204,66,2009,-1.10,1,39.83,40.93
usa_NC_0034_0204,66,2023,9.89,1,97.07,87.18
usa_NC_0034_0205,66,1997,-0.18,1,56.52,56.70
usa_NC_0034_0205,66,2009,-14.24,1,33.97,48.21
usa_NC_0034_0205,66,2023,8.21,1,95.45,87.24
usa_NC_0034_0206,66,1997,-12.33,1,53.08,65.41
usa_NC_0034_0206,66,2009,-19.58,1,32.53,52.11
usa_NC_0034_0206,66,2023,9.94,1,95.21,85.28
usa_NC_0034_0207,66,1997,-14.76,1,59.10,73.86
usa_NC_0034_0207,66,2009,-14.80,1,37.61,52.41
usa_NC_0034_0207,66,2023,15.42,1,105.61,90.19
usa_NC_0034_0208,66,1997,-29.34,1,50.90,80.24
usa_NC_0034_0208,66,2009,-23.23,1,31.28,54.52
usa_NC_0034_0208,66,2023,7.14,1,102.44,95.30
usa_NC_0034_0209,66,1997,-30.82,1,53.58,84.39
usa_NC_0034_0209,66,2009,-22.00,1,37.62,59.62
usa_NC_0034_0209,66,2023,8.29,1,105.64,97.35
usa_NC_0034_0210,66,1997,-26.02,1,49.58,75.60
usa_NC_0034_0210,66,2009,-25.12,1,36.96,62.09
usa_NC_0034_0210,66,2023,5.88,1,106.97,101.09
usa_NC_0034_0211,66,1997,-14.48,1,44.42,58.91
usa_NC_0034_0211,66,2009,-18.12,1,37.03,55.15
usa_NC_0034_0211,66,2023,7.12,1,103.25,96.14
usa_NC_0034_0212,67,1997,-16.49,1,36.12,52.61
usa_NC_0034_0212,67,2009,-27.48,1,34.92,62.39
usa_NC_0034_0212,67,2023,12.60,1,100.24,87.64
usa_NC_0034_0213,67,1997,-19.33,1,32.13,51.46
usa_NC_0034_0213,67,2009,-32.06,1,31.08,63.14
usa_NC_0034_0213,67,2023,2.97,1,93.45,90.48
usa_NC_0034_0214,67,1997,-5.55,1,39.63,45.19
usa_NC_0034_0214,67,2009,-17.97,1,47.35,65.31
usa_NC_0034_0214,67,2023,11.49,1,103.59,92.10
usa_NC_0034_0215,67,1997,-11.89,1,26.20,38.09
usa_NC_0034_0215,67,2009,-17.80,1,43.19,60.99
usa_NC_0034_0215,67,2023,5.00,1,93.90,88.89
usa_NC_0034_0216,67,1997,-12.31,1,18.27,30.58
usa_NC_0034_0216,67,2009,-16.70,1,42.74,59.44
usa_NC_0034_0216,67,2023,6.73,1,90.02,83.29
usa_NC_0034_0217,67,1997,-11.25,1,19.30,30.55
usa_NC_0034_0217,67,2009,-14.60,1,43.50,58.10
usa_NC_0034_0217,67,2023,9.78,1,88.23,78.45
usa_NC_0034_0218,67,1997,-17.07,1,14.72,31.79
usa_NC_0034_0218,67,2009,-21.50,1,42.00,63.50
usa_NC_0034_0218,67,2023,3.75,1,81.68,77.93
usa_NC_0034_0219,67,1997,-21.44,1,13.50,34.94
usa_NC_0034_0219,67,2009,-21.04,1,50.00,71.04
usa_NC_0034_0219,67,2023,7.72,1,83.51,75.78
usa_NC_0034_0220,67,1997,-26.86,1,6.30,33.16
usa_NC_0034_0220,67,2009,-28.40,1,50.90,79.30
usa_NC_0034_0220,67,2023,5.51,1,76.75,71.24
usa_NC_0034_0221,67,1997,-21.77,1,5.72,27.50
usa_NC_0034_0221,67,2009,-28.10,1,50.46,78.56
usa_NC_0034_0221,67,2023,7.88,1,75.80,67.92
usa_NC_0034_0222,68,1997,-10.36,1,11.18,21.53
usa_NC_0034_0222,68,2009,-19.18,1,63.06,82.24
usa_NC_0034_0222,68,2023,17.34,1,83.43,66.10
usa_NC_0034_0223,68,1997,-19.70,1,3.40,23.10
usa_NC_0034_0223,68,2009,-27.37,1,59.62,86.99
usa_NC_0034_0223,68,2023,9.52,1,74.86,65.34
usa_NC_0034_0224,68,1997,-18.54,1,6.15,24.69
usa_NC_0034_0224,68,2009,-23.50,1,64.08,87.57
usa_NC_0034_0224,68,2023,8.46,1,74.89,66.43
usa_NC_0034_0225,68,1997,-12.62,1,12.30,24.92
usa_NC_0034_0225,68,2009,-16.35,1,69.29,85.64
usa_NC_0034_0225,68,2023,10.69,1,79.02,68.32
usa_NC_0034_0226,68,1997,-6.49,1,18.12,24.61
usa_NC_0034_0226,68,2009,-9.00,1,73.11,82.11
usa_NC_0034_0226,68,2023,17.06,1,82.84,65.78
usa_NC_0034_0227,68,1997,-7.96,1,20.00,27.96
usa_NC_0034_0227,68,2009,-4.27,1,74.42,78.69
usa_NC_0034_0227,68,2023,19.82,1,84.25,64.43
usa_NC_0034_0228,68,1997,-20.63,1,12.10,32.73
usa_NC_0034_0228,68,2009,-11.43,1,65.40,76.83
usa_NC_0034_0228,68,2023,8.84,1,74.12,65.28
usa_NC_0034_0229,68,1997,-15.29,1,20.27,35.56
usa_NC_0034_0229,68,2009,-6.37,1,70.99,77.36
usa_NC_0034_0229,68,2023,8.65,1,77.55,68.91
usa_NC_0034_0230,68,1997,-16.94,1,19.05,35.99
usa_NC_0034_0230,68,2009,-8.12,1,71.25,79.36
usa_NC_0034_0230,68,2023,8.94,1,73.90,64.95
usa_NC_0034_0231,68,1997,-20.69,1,19.70,40.39
usa_NC_0034_0231,68,2009,-11.63,1,66.14,77.77
usa_NC_0034_0231,68,2023,7.40,1,71.12,63.72
usa_NC_0034_0232,69,1997,-15.25,1,30.74,45.99
usa_NC_0034_0232,69,2009,-3.98,1,67.86,71.84
usa_NC_0034_0232,69,2023,9.09,1,75.28,66.19
usa_NC_0034_0233,69,1997,-20.50,1,30.16,50.66
usa_NC_0034_0233,69,2009,-6.75,1,59.91,66.66
usa_NC_0034_0233,69,2023,4.15,1,70.33,66.18
usa_NC_0034_0234,69,1997,-15.72,1,33.82,49.54
usa_NC_0034_0234,69,2009,0.26,1,65.61,65.35
usa_NC_0034_0234,69,2023,9.48,1,75.00,65.52
usa_NC_0034_0235,69,1997,-22.57,1,29.32,51.89
usa_NC_0034_0235,69,2009,-5.68,1,57.50,63.18
usa_NC_0034_0235,69,2023,4.56,1,67.72,63.16
usa_NC_0034_0236,69,1997,-18.92,1,34.00,52.92
usa_NC_0034_0236,69,2009,-1.10,1,57.10,58.20
usa_NC_0034_0236,69,2023,10.15,1,69.63,59.48
usa_NC_0034_0237,69,1997,-14.44,1,38.14,52.58
usa_NC_0034_0237,69,2009,1.60,1,58.51,56.91
usa_NC_0034_0237,69,2023,13.44,1,68.93,55.49
usa_NC_0034_0238,69,1997,-19.40,1,30.24,49.64
usa_NC_0034_0238,69,2009,-6.46,1,50.96,57.42
usa_NC_0034_0238,69,2023,6.48,1,60.28,53.81
usa_NC_0034_0239,69,1997,-20.09,1,27.44,47.53
usa_NC_0034_0239,69,2009,-11.31,1,48.12,59.43
usa_NC_0034_0239,69,2023,3.35,1,58.82,55.46
usa_NC_0034_0240,69,1997,-3.90,1,44.24,48.14
usa_NC_0034_0240,69,2009,0.71,1,58.40,57.69
usa_NC_0034_0240,69,2023,16.74,1,71.78,55.04
usa_NC_0034_0241,69,1997,-12.55,1,36.66,49.21
usa_NC_0034_0241,69,2009,-11.04,1,47.17,58.21
usa_NC_0034_0241,69,2023,6.57,1,60.32,53.74
usa_NC_0034_0243,70,1997,-10.38,1,41.22,51.60
usa_NC_0034_0243,70,2009,-11.90,1,46.42,58.32
usa_NC_0034_0243,70,2023,6.68,1,58.04,51.35
usa_NC_0034_0244,70,1997,-6.26,1,48.56,54.82
usa_NC_0034_0244,70,2009,-8.50,1,49.38,57.88
usa_NC_0034_0244,70,2023,9.37,1,59.68,50.31
usa_NC_0034_0245,70,1997,-11.52,1,40.36,51.88
usa_NC_0034_0245,70,2009,-14.86,1,41.15,56.01
usa_NC_0034_0245,70,2023,3.93,1,50.56,46.63
usa_NC_0034_0246,70,1997,4.46,1,53.62,49.16
usa_NC_0034_0246,70,2009,-0.83,1,53.21,54.04
usa_NC_0034_0246,70,2023,19.30,1,63.93,44.63
usa_NC_0034_0247,70,1997,-6.24,1,41.30,47.54
usa_NC_0034_0247,70,2009,-13.19,1,38.65,51.85
usa_NC_0034_0247,70,2023,5.97,1,51.35,45.38
usa_NC_0034_0248,70,1997,-5.29,1,43.18,48.47
usa_NC_0034_0248,70,2009,-11.97,1,37.77,49.73
usa_NC_0034_0248,70,2023,6.11,1,50.79,44.68
usa_NC_0034_0249,70,1997,-6.88,1,38.96,45.84
usa_NC_0034_0249,70,2009,-13.28,1,33.51,46.79
usa_NC_0034_0249,70,2023,3.71,1,47.90,44.19
usa_NC_0034_0250,70,1997,-5.76,1,38.90,44.66
usa_NC_0034_0250,70,2009,-11.88,1,33.82,45.70
usa_NC_0034_0250,70,2023,4.02,1,46.48,42.46
usa_NC_0035_0001,70,1997,0.84,1,46.50,45.66
usa_NC_0035_0001,70,2009,-3.35,1,40.60,43.95
usa_NC_0035_0001,70,2023,9.47,1,54.55,45.09
usa_NC_0035_0002,70,1997,0.24,1,46.31,46.07
usa_NC_0035_0002,70,2009,-0.85,1,37.97,38.82
usa_NC_0035_0002,70,2023,7.59,1,53.67,46.08
usa_NC_0035_0003,71,1997,-7.51,1,35.59,43.09
usa_NC_0035_0003,71,2009,-5.50,1,31.39,36.89
usa_NC_0035_0003,71,2023,-1.43,1,45.32,46.75
usa_NC_0035_0004,71,1997,3.15,1,44.10,40.95
usa_NC_0035_0004,71,2009,5.72,1,41.89,36.17
usa_NC_0035_0004,71,2023,8.24,1,56.23,48.00
usa_NC_0035_0005,71,1997,-0.65,1,36.63,37.28
usa_NC_0035_0005,71,2009,-0.04,1,35.83,35.87
usa_NC_0035_0005,71,2023,3.48,1,49.73,46.25
usa_NC_0035_0006,71,1997,1.17,1,36.67,35.50
usa_NC_0035_0006,71,2009,-0.96,1,37.88,38.84
usa_NC_0035_0006,71,2023,4.99,1,50.75,45.76
usa_NC_0035_0007,71,1997,4.26,1,37.49,33.22
usa_NC_0035_0007,71,2009,-0.45,1,40.77,41.22
usa_NC_0035_0007,71,2023,7.74,1,54.79,47.05
usa_NC_0035_0008,71,1997,2.35,1,31.19,28.84
usa_NC_0035_0008,71,2009,-2.89,1,37.40,40.29
usa_NC_0035_0008,71,2023,4.49,1,53.68,49.18
usa_NC_0035_0009,71,1997,1.76,1,26.89,25.13
usa_NC_0035_0009,71,2009,-4.00,1,38.16,42.16
usa_NC_0035_0009,71,2023,2.57,1,52.60,50.03
usa_NC_0035_0010,71,1997,1.90,1,22.79,20.88
usa_NC_0035_0010,71,2009,-4.67,1,35.26,39.94
usa_NC_0035_0010,71,2023,1.98,1,52.90,50.91
usa_NC_0035_0011,71,1997,6.56,1,25.15,18.59
usa_NC_0035_0011,71,2009,-0.99,1,39.34,40.32
usa_NC_0035_0011,71,2023,6.63,1,58.99,52.36
usa_NC_0035_0012,71,1997,2.47,1,22.64,20.17
usa_NC_0035_0012,71,2009,-4.64,1,37.24,41.88
usa_NC_0035_0012,71,2023,3.94,1,57.18,53.24
usa_NC_0035_0013,72,1997,0.73,1,20.28,19.55
usa_NC_0035_0013,72,2009,-6.40,1,34.02,40.42
usa_NC_0035_0013,72,2023,3.62,1,55.95,52.33
usa_NC_0035_0014,72,1997,7.72,1,27.08,19.36
usa_NC_0035_0014,72,2009,0.40,1,43.08,42.68
usa_NC_0035_0014,72,2023,13.46,1,64.31,50.85
usa_NC_0035_0015,72,1997,-2.13,1,15.84,17.97
usa_NC_0035_0015,72,2009,-8.61,1,33.18,41.79
usa_NC_0035_0015,72,2023,7.49,1,56.41,48.92
usa_NC_0035_0016,72,1997,-4.48,1,15.76,20.24
usa_NC_0035_0016,72,2009,-10.11,1,34.26,44.37
usa_NC_0035_0016,72,2023,8.21,1,54.68,46.47
usa_NC_0035_0017,72,1997,-8.07,1,14.94,23.01
usa_NC_0035_0017,72,2009,-12.60,1,32.39,44.99
usa_NC_0035_0017,72,2023,4.54,1,52.72,48.18
usa_NC_0035_0018,72,1997,-11.94,1,11.88,23.82
usa_NC_0035_0018,72,2009,-14.85,1,30.49,45.34
usa_NC_0035_0018,72,2023,12.14,1,52.44,40.30
usa_NC_0035_0019,72,1997,0.62,1,27.06,26.44
usa_NC_0035_0019,72,2009,-0.68,1,46.63,47.31
usa_NC_0035_0019,72,2023,26.28,1,69.35,43.08
usa_NC_0035_0020,72,1997,-10.22,1,18.06,28.28
usa_NC_0035_0020,72,2009,-9.91,1,38.76,48.68
usa_NC_0035_0020,72,2023,14.57,1,60.43,45.86
usa_NC_0035_0021,72,1997,-13.01,1,13.88,26.89
usa_NC_0035_0021,72,2009,-13.48,1,33.42,46.90
usa_NC_0035_0021,72,2023,8.37,1,56.23,47.86
usa_NC_0035_0022,72,1997,-6.05,1,25.50,31.55
usa_NC_0035_0022,72,2009,-7.62,1,39.81,47.43
usa_NC_0035_0022,72,2023,12.56,1,60.23,47.68
usa_NC_0035_0023,73,1997,-11.91,1,21.80,33.71
usa_NC_0035_0023,73,2009,-11.93,1,38.62,50.55
usa_NC_0035_0023,73,2023,8.97,1,55.78,46.81
usa_NC_0035_0024,73,1997,-13.00,1,19.80,32.80
usa_NC_0035_0024,73,2009,-11.82,1,40.21,52.03
usa_NC_0035_0024,73,2023,8.15,1,55.62,47.47
usa_NC_0035_0025,73,1997,-12.32,1,21.00,33.32
usa_NC_0035_0025,73,2009,-10.93,1,42.89,53.82
usa_NC_0035_0025,73,2023,11.42,1,57.07,45.65
usa_NC_0035_0026,73,1997,-16.22,1,20.84,37.06
usa_NC_0035_0026,73,2009,-9.27,1,41.87,51.15
usa_NC_0035_0026,73,2023,15.18,1,55.94,40.76
usa_NC_0035_0027,73,1997,-24.02,1,18.18,42.20
usa_NC_0035_0027,73,2009,-14.71,1,37.83,52.53
usa_NC_0035_0027,73,2023,12.15,1,49.14,36.99
usa_NC_0035_0028,73,1997,-27.84,1,18.95,46.79
usa_NC_0035_0028,73,2009,-18.22,1,39.61,57.83
usa_NC_0035_0028,73,2023,10.69,1,46.89,36.20
usa_NC_0035_0029,73,1997,-36.20,1,16.30,52.50
usa_NC_0035_0029,73,2009,-24.89,1,39.04,63.94
usa_NC_0035_0029,73,2023,6.81,1,43.94,37.14
usa_NC_0035_0030,73,1997,-41.90,1,12.75,54.65
usa_NC_0035_0030,73,2009,-27.82,1,36.73,64.55
usa_NC_0035_0030,73,2023,3.69,1,41.48,37.79
usa_NC_0035_0031,73,1997,-44.71,1,9.05,53.76
usa_NC_0035_0031,73,2009,-28.73,1,35.11,63.84
usa_NC_0035_0031,73,2023,3.24,1,40.74,37.50
usa_NC_0035_0032,73,1997,-45.33,1,6.27,51.60
usa_NC_0035_0032,73,2009,-35.77,1,27.14,62.91
usa_NC_0035_0032,73,2023,3.91,1,37.62,33.71
usa_NC_0035_0034,74,1997,-39.14,1,11.45,50.59
usa_NC_0035_0034,74,2009,-34.90,1,30.05,64.95
usa_NC_0035_0034,74,2023,2.03,1,44.69,42.66
usa_NC_0035_0035,74,1997,-41.15,1,8.93,50.08
usa_NC_0035_0035,74,2009,-29.53,1,32.70,62.23
usa_NC_0035_0035,74,2023,-3.47,1,44.46,47.93
usa_NC_0035_0036,74,1997,-35.68,1,14.19,49.86
usa_NC_0035_0036,74,2009,-18.98,1,40.03,59.01
usa_NC_0035_0036,74,2023,-2.30,1,48.27,50.57
usa_NC_0035_0037,74,1997,-33.52,1,16.94,50.46
usa_NC_0035_0037,74,2009,-14.71,1,37.80,52.51
usa_NC_0035_0037,74,2023,-3.19,1,45.37,48.55
usa_NC_0035_0038,74,1997,-20.67,1,28.23,48.90
usa_NC_0035_0038,74,2009,0.25,1,48.11,47.86
usa_NC_0035_0038,74,2023,3.99,1,53.91,49.92
usa_NC_0035_0039,74,1997,-16.03,1,32.64,48.68
