ws_peak_dam_yr,rod_amplitude,rod_width_domains,avon_north_dam_yr,rmse_p1,rmse_p2,combined_score,pareto_optimal
0.2,-0.15,7,0.35,0.1643,0.2234,0.1939,False
0.1,-0.1,4,0.15,0.1559,0.2319,0.1939,False
0.15,-0.25,3,0.25,0.1564,0.2317,0.194,False
0.05,-0.1,3,0.55,0.1586,0.2293,0.194,False
0.25,-0.1,7,0.15,0.1794,0.2085,0.194,False
0.25,-0.15,7,0.5,0.1787,0.2093,0.194,False
0.1,-0.1,6,0.25,0.1536,0.2345,0.194,False
0.05,-0.15,3,0.4,0.1499,0.2384,0.1941,False
0.25,-0.15,4,0.15,0.1807,0.2075,0.1941,False
0.35,-0.1,5,0.45,0.2127,0.1755,0.1941,False
0.1,-0.15,3,0.15,0.1535,0.2346,0.1941,False
0.3,-0.15,5,0.55,0.1976,0.1906,0.1941,False
0.35,-0.1,4,0.55,0.2179,0.1704,0.1941,False
0.05,-0.1,3,0.25,0.151,0.2373,0.1941,False
0.05,-0.1,4,0.4,0.1524,0.2358,0.1941,False
0.25,-0.15,5,0.2,0.1783,0.2101,0.1942,False
0.25,-0.15,3,0.1,0.1833,0.2054,0.1943,False
0.3,-0.15,5,0.3,0.1913,0.1974,0.1943,False
0.2,-0.15,7,0.5,0.1687,0.2198,0.1943,False
0.35,-0.15,3,0.45,0.2129,0.1757,0.1943,False
0.05,-0.1,4,0.45,0.154,0.2347,0.1943,False
0.35,-0.1,5,0.4,0.2116,0.177,0.1943,False
0.15,-0.2,4,0.55,0.1646,0.224,0.1943,False
0.3,-0.1,6,0.2,0.1936,0.1949,0.1943,False
0.35,-0.1,5,0.5,0.2143,0.1745,0.1944,False
0.05,-0.15,3,0.35,0.1489,0.2399,0.1944,False
0.05,-0.1,4,0.35,0.1514,0.2373,0.1944,False
0.05,-0.15,3,0.45,0.1515,0.2373,0.1944,False
0.1,-0.1,7,0.5,0.1583,0.2306,0.1944,False
0.25,-0.15,6,0.25,0.1761,0.2128,0.1945,False
0.15,-0.15,6,0.5,0.1622,0.2268,0.1945,False
0.3,-0.2,3,0.25,0.1926,0.1963,0.1945,False
0.25,-0.2,4,0.25,0.1776,0.2115,0.1945,False
0.35,-0.15,3,0.4,0.2117,0.1772,0.1945,False
0.25,-0.2,3,0.15,0.1799,0.2093,0.1946,False
0.3,-0.15,6,0.4,0.1904,0.1988,0.1946,False
0.3,-0.15,6,0.45,0.1917,0.1975,0.1946,False
0.1,-0.1,7,0.3,0.1532,0.2359,0.1946,False
0.35,-0.15,3,0.5,0.2145,0.1747,0.1946,False
0.15,-0.1,3,0.05,0.1668,0.2224,0.1946,False
0.25,-0.25,3,0.25,0.1776,0.2117,0.1947,False
0.3,-0.1,4,0.15,0.1978,0.1917,0.1947,False
0.1,-0.1,3,0.1,0.158,0.2314,0.1947,False
0.2,-0.15,7,0.3,0.164,0.2254,0.1947,False
0.15,-0.2,4,0.25,0.1573,0.2321,0.1947,False
0.25,-0.15,7,0.3,0.1742,0.2152,0.1947,False
0.3,-0.1,7,0.2,0.1918,0.1977,0.1948,False
0.35,-0.1,6,0.45,0.2108,0.1787,0.1948,False
0.15,-0.15,6,0.3,0.1573,0.2322,0.1948,False
0.15,-0.15,5,0.2,0.1585,0.2311,0.1948,False
0.35,-0.1,6,0.4,0.2097,0.1802,0.1949,False
0.2,-0.25,3,0.2,0.1663,0.2234,0.1949,False
0.35,-0.1,5,0.35,0.2109,0.179,0.1949,False
0.15,-0.1,5,0.1,0.1635,0.2263,0.1949,False
0.35,-0.1,7,0.45,0.2088,0.1813,0.195,False
0.25,-0.15,7,0.55,0.1811,0.209,0.195,False
0.25,-0.1,5,0.1,0.184,0.206,0.195,False
0.3,-0.15,6,0.5,0.1935,0.1966,0.195,False
0.1,-0.15,5,0.4,0.1538,0.2363,0.1951,False
0.05,-0.1,4,0.3,0.151,0.2392,0.1951,False
0.35,-0.15,3,0.35,0.211,0.1792,0.1951,False
0.05,-0.15,3,0.5,0.1537,0.2366,0.1951,False
0.1,-0.2,3,0.2,0.1511,0.2391,0.1951,False
0.35,-0.1,4,0.3,0.2122,0.1779,0.1951,False
0.3,-0.15,6,0.35,0.1896,0.2006,0.1951,False
0.05,-0.1,4,0.5,0.1562,0.234,0.1951,False
0.35,-0.1,6,0.5,0.2124,0.1778,0.1951,False
0.2,-0.1,6,0.1,0.1714,0.2187,0.1951,False
0.05,-0.15,3,0.3,0.1485,0.2418,0.1951,False
0.35,-0.1,7,0.4,0.2076,0.1827,0.1952,False
0.15,-0.1,7,0.15,0.1604,0.2301,0.1952,False
0.2,-0.2,4,0.2,0.1668,0.2236,0.1952,False
0.35,-0.1,5,0.55,0.2163,0.1741,0.1952,False
0.3,-0.2,4,0.45,0.1938,0.1968,0.1953,False
0.1,-0.15,5,0.45,0.1554,0.2352,0.1953,False
0.1,-0.15,5,0.35,0.1528,0.2378,0.1953,False
0.2,-0.2,5,0.4,0.1672,0.2237,0.1954,False
0.35,-0.15,3,0.55,0.2165,0.1743,0.1954,False
0.2,-0.1,4,0.05,0.1755,0.2153,0.1954,False
0.1,-0.15,4,0.2,0.1528,0.238,0.1954,False
0.2,-0.15,7,0.55,0.1713,0.2195,0.1954,False
0.35,-0.1,7,0.5,0.2104,0.1804,0.1954,False
0.3,-0.2,4,0.4,0.1925,0.1982,0.1954,False
0.1,-0.25,3,0.4,0.1519,0.2392,0.1955,False
0.2,-0.15,5,0.15,0.1683,0.2228,0.1955,False
0.2,-0.15,4,0.1,0.1707,0.2203,0.1955,False
0.2,-0.2,5,0.45,0.1686,0.2225,0.1955,False
0.35,-0.1,3,0.25,0.2138,0.1773,0.1956,False
0.25,-0.1,3,0.05,0.1883,0.2029,0.1956,False
0.1,-0.1,7,0.55,0.161,0.2303,0.1956,False
0.35,-0.1,6,0.35,0.209,0.1822,0.1956,False
0.3,-0.15,4,0.2,0.1937,0.1974,0.1956,False
0.3,-0.15,3,0.15,0.1962,0.1951,0.1957,False
0.15,-0.15,6,0.55,0.1649,0.2265,0.1957,False
0.1,-0.25,3,0.35,0.1509,0.2407,0.1958,False
0.3,-0.15,5,0.25,0.1915,0.2001,0.1958,False
0.3,-0.15,7,0.45,0.1895,0.2021,0.1958,False
0.2,-0.15,6,0.2,0.1661,0.2254,0.1958,False
0.1,-0.1,6,0.2,0.1545,0.2372,0.1958,False
0.3,-0.2,4,0.5,0.1955,0.196,0.1958,False
0.3,-0.15,7,0.4,0.1882,0.2034,0.1958,False
0.3,-0.25,3,0.45,0.1942,0.1974,0.1958,False
0.1,-0.25,3,0.45,0.1535,0.2381,0.1958,False
0.35,-0.1,7,0.35,0.2069,0.1847,0.1958,False
0.3,-0.25,3,0.4,0.1929,0.1987,0.1958,False
0.2,-0.2,5,0.35,0.1663,0.2253,0.1958,False
0.2,-0.2,3,0.1,0.1697,0.2218,0.1958,False
0.1,-0.1,7,0.25,0.1535,0.2382,0.1958,False
0.05,-0.1,3,0.2,0.1518,0.24,0.1959,False
0.3,-0.1,5,0.15,0.1964,0.1954,0.1959,False
0.2,-0.15,3,0.05,0.1735,0.2183,0.1959,False
0.25,-0.2,5,0.4,0.1779,0.214,0.1959,False
0.3,-0.2,4,0.35,0.1918,0.2,0.1959,False
0.15,-0.25,3,0.2,0.1573,0.2344,0.1959,False
0.35,-0.1,6,0.55,0.2145,0.1774,0.1959,False
0.2,-0.3,3,0.4,0.1678,0.2242,0.196,False
0.25,-0.2,5,0.45,0.1793,0.2127,0.196,False
0.3,-0.15,6,0.55,0.1957,0.1962,0.196,False
0.2,-0.15,7,0.25,0.1643,0.2278,0.196,False
0.1,-0.15,5,0.5,0.1575,0.2345,0.196,False
0.15,-0.15,6,0.25,0.1576,0.2345,0.1961,False
0.1,-0.15,5,0.3,0.1524,0.2397,0.1961,False
0.35,-0.1,5,0.3,0.2106,0.1815,0.1961,False
0.3,-0.15,6,0.3,0.1894,0.2028,0.1961,False
0.25,-0.1,6,0.1,0.1827,0.2095,0.1961,False
0.2,-0.3,3,0.45,0.1693,0.223,0.1961,False
0.25,-0.15,7,0.25,0.1745,0.2177,0.1961,False
0.1,-0.1,5,0.15,0.156,0.2362,0.1961,False
0.2,-0.1,7,0.1,0.1703,0.222,0.1961,False
0.35,-0.15,3,0.3,0.2108,0.1817,0.1962,False
0.3,-0.25,3,0.5,0.1959,0.1966,0.1962,False
0.35,-0.1,7,0.55,0.2124,0.18,0.1962,False
0.2,-0.2,5,0.5,0.1706,0.2217,0.1962,False
0.2,-0.3,3,0.35,0.1669,0.2258,0.1963,False
0.25,-0.15,6,0.2,0.1769,0.2158,0.1963,False
0.3,-0.15,7,0.35,0.1874,0.2051,0.1963,False
0.05,-0.1,4,0.55,0.1589,0.2337,0.1963,False
0.3,-0.25,3,0.35,0.1921,0.2005,0.1963,False
0.15,-0.15,7,0.4,0.1583,0.2343,0.1963,False
0.3,-0.15,7,0.5,0.1913,0.2013,0.1963,False
0.05,-0.15,3,0.55,0.1565,0.2363,0.1964,False
0.05,-0.15,3,0.25,0.1488,0.244,0.1964,False
0.25,-0.2,5,0.35,0.1771,0.2156,0.1964,False
0.05,-0.1,4,0.25,0.1513,0.2415,0.1964,False
0.25,-0.2,4,0.2,0.1783,0.2145,0.1964,False
0.15,-0.1,4,0.05,0.1664,0.2263,0.1964,False
0.3,-0.2,3,0.2,0.1933,0.1996,0.1964,False
0.25,-0.25,3,0.2,0.1784,0.2147,0.1965,False
0.3,-0.1,3,0.1,0.2006,0.1923,0.1965,False
0.1,-0.25,3,0.3,0.1505,0.2425,0.1965,False
0.15,-0.2,4,0.2,0.1582,0.2349,0.1965,False
0.1,-0.25,3,0.5,0.1557,0.2374,0.1965,False
0.15,-0.15,7,0.45,0.1598,0.2332,0.1965,False
0.15,-0.15,4,0.1,0.1618,0.2314,0.1966,False
0.35,-0.15,4,0.45,0.2113,0.1818,0.1966,False
0.15,-0.15,7,0.35,0.1574,0.2358,0.1966,False
0.15,-0.1,6,0.1,0.163,0.2302,0.1966,False
0.1,-0.2,4,0.4,0.1532,0.2399,0.1966,False
0.25,-0.15,5,0.15,0.1796,0.2136,0.1966,False
0.25,-0.2,5,0.5,0.1812,0.2119,0.1966,False
0.05,-0.1,5,0.4,0.1529,0.2403,0.1966,False
0.15,-0.2,3,0.1,0.1605,0.2327,0.1966,False
0.2,-0.2,5,0.3,0.1659,0.2273,0.1966,False
0.35,-0.1,6,0.3,0.2087,0.1846,0.1967,False
0.3,-0.1,6,0.15,0.1948,0.1987,0.1967,False
0.35,-0.15,4,0.4,0.2102,0.1832,0.1967,False
0.15,-0.15,3,0.05,0.1643,0.2291,0.1967,False
0.3,-0.2,4,0.55,0.1978,0.1956,0.1967,False
0.1,-0.1,4,0.1,0.158,0.2355,0.1967,False
0.35,-0.1,4,0.25,0.2124,0.181,0.1967,False
0.1,-0.2,4,0.35,0.1523,0.2414,0.1968,False
0.3,-0.2,4,0.3,0.1915,0.2022,0.1968,False
0.1,-0.2,4,0.45,0.1548,0.2388,0.1968,False
0.2,-0.3,3,0.5,0.1713,0.2222,0.1968,False
0.35,-0.15,4,0.5,0.2129,0.1809,0.1969,False
0.05,-0.1,5,0.45,0.1545,0.2392,0.1969,False
0.25,-0.15,4,0.1,0.1824,0.2114,0.1969,False
0.1,-0.15,3,0.1,0.1556,0.2381,0.1969,False
0.05,-0.1,5,0.35,0.1519,0.2418,0.1969,False
0.35,-0.1,7,0.3,0.2066,0.1871,0.1969,False
0.25,-0.1,7,0.1,0.1812,0.2125,0.1969,False
0.2,-0.1,5,0.05,0.1747,0.2193,0.197,False
0.25,-0.1,4,0.05,0.1874,0.2067,0.197,False
0.15,-0.15,5,0.15,0.1599,0.2343,0.1971,False
0.2,-0.25,3,0.15,0.1677,0.2267,0.1972,False
0.3,-0.25,3,0.55,0.1981,0.1962,0.1972,False
0.3,-0.15,7,0.3,0.1871,0.2073,0.1972,False
0.15,-0.3,3,0.4,0.1591,0.2353,0.1972,False
0.2,-0.3,3,0.3,0.1666,0.2278,0.1972,False
0.3,-0.15,7,0.55,0.1935,0.2009,0.1972,False
0.1,-0.15,5,0.55,0.1602,0.2342,0.1972,False
0.25,-0.2,5,0.3,0.1768,0.2177,0.1972,False
0.15,-0.15,7,0.5,0.162,0.2325,0.1972,False
0.2,-0.25,4,0.4,0.1681,0.2263,0.1972,False
0.3,-0.1,7,0.15,0.193,0.2014,0.1972,False
0.2,-0.2,5,0.55,0.1731,0.2214,0.1973,False
0.35,-0.15,4,0.35,0.2094,0.1852,0.1973,False
0.2,-0.25,4,0.45,0.1696,0.2251,0.1973,False
0.3,-0.25,3,0.3,0.1919,0.2028,0.1973,False
0.25,-0.3,3,0.4,0.1795,0.2153,0.1974,False
0.25,-0.3,3,0.45,0.1808,0.214,0.1974,False
0.15,-0.15,7,0.3,0.157,0.2378,0.1974,False
0.1,-0.15,5,0.25,0.1527,0.242,0.1974,False
0.1,-0.2,3,0.15,0.1526,0.2421,0.1974,False
0.15,-0.3,3,0.45,0.1607,0.2342,0.1974,False
0.2,-0.25,4,0.35,0.1672,0.2279,0.1975,False
0.2,-0.2,4,0.15,0.1681,0.2268,0.1975,False
0.25,-0.2,3,0.1,0.1817,0.2133,0.1975,False
0.15,-0.2,5,0.4,0.1595,0.2355,0.1975,False
0.1,-0.2,4,0.5,0.157,0.2381,0.1975,False
0.3,-0.15,6,0.25,0.1896,0.2055,0.1975,False
0.15,-0.3,3,0.35,0.1582,0.2368,0.1975,False
0.1,-0.15,4,0.15,0.1543,0.241,0.1976,False
0.35,-0.1,5,0.25,0.2108,0.1845,0.1976,False
0.05,-0.2,3,0.4,0.1493,0.246,0.1976,False
0.1,-0.1,7,0.2,0.1544,0.2409,0.1976,False
0.05,-0.1,5,0.3,0.1516,0.2436,0.1976,False
0.05,-0.1,5,0.5,0.1567,0.2385,0.1976,False
0.25,-0.2,5,0.55,0.1835,0.2116,0.1976,False
0.1,-0.2,4,0.3,0.1519,0.2432,0.1976,False
0.3,-0.1,4,0.1,0.1994,0.196,0.1977,False
0.1,-0.25,3,0.55,0.1584,0.2371,0.1977,False
0.35,-0.15,4,0.55,0.2149,0.1805,0.1977,False
0.35,-0.1,3,0.2,0.2145,0.1809,0.1977,False
0.25,-0.15,3,0.05,0.1856,0.2098,0.1977,False
0.35,-0.2,3,0.45,0.2111,0.1844,0.1977,False
0.15,-0.2,5,0.45,0.161,0.2344,0.1977,False
0.15,-0.15,6,0.2,0.1584,0.2373,0.1978,False
0.35,-0.15,3,0.25,0.211,0.1847,0.1978,False
0.1,-0.25,3,0.25,0.1508,0.2448,0.1978,False
0.3,-0.15,5,0.2,0.1922,0.2033,0.1978,False
0.2,-0.3,3,0.55,0.1738,0.2219,0.1978,False
0.2,-0.15,7,0.2,0.1651,0.2306,0.1978,False
0.25,-0.3,3,0.35,0.1787,0.2169,0.1978,False
0.15,-0.2,5,0.35,0.1585,0.2371,0.1978,False
0.05,-0.2,3,0.35,0.1482,0.2474,0.1978,False
0.25,-0.15,7,0.2,0.1752,0.2206,0.1979,False
0.05,-0.2,3,0.45,0.1509,0.2449,0.1979,False
0.2,-0.2,5,0.25,0.1662,0.2296,0.1979,False
0.35,-0.2,3,0.4,0.2099,0.1858,0.1979,False
0.2,-0.25,4,0.5,0.1715,0.2244,0.198,False
0.3,-0.15,4,0.15,0.1949,0.2011,0.198,False
0.1,-0.1,3,0.05,0.1606,0.2354,0.198,False
0.25,-0.3,3,0.5,0.1827,0.2133,0.198,False
0.15,-0.1,7,0.1,0.1624,0.2337,0.198,False
0.15,-0.25,3,0.15,0.1587,0.2376,0.1981,False
0.25,-0.25,4,0.4,0.1792,0.217,0.1981,False
0.2,-0.15,6,0.15,0.1675,0.2287,0.1981,False
0.05,-0.15,4,0.4,0.1512,0.2451,0.1981,False
0.1,-0.1,6,0.15,0.156,0.2403,0.1981,False
0.35,-0.2,3,0.5,0.2127,0.1835,0.1981,False
0.15,-0.3,3,0.5,0.1628,0.2335,0.1981,False
0.05,-0.1,3,0.15,0.1534,0.243,0.1982,False
0.35,-0.1,6,0.25,0.2089,0.1876,0.1982,False
0.15,-0.1,5,0.05,0.166,0.2304,0.1982,False
0.25,-0.25,4,0.45,0.1805,0.2158,0.1982,False
0.05,-0.1,4,0.2,0.1522,0.2441,0.1982,False
0.05,-0.15,3,0.2,0.1497,0.2466,0.1982,False
0.25,-0.1,5,0.05,0.1863,0.2104,0.1983,False
0.3,-0.2,4,0.25,0.1917,0.2049,0.1983,False
0.15,-0.3,3,0.3,0.1579,0.2387,0.1983,False
0.2,-0.15,5,0.1,0.1702,0.2265,0.1983,False
0.15,-0.2,5,0.5,0.1631,0.2337,0.1984,False
0.35,-0.15,4,0.3,0.2092,0.1876,0.1984,False
0.2,-0.1,6,0.05,0.1738,0.2229,0.1984,False
0.35,-0.1,7,0.25,0.2068,0.19,0.1984,False
0.2,-0.25,4,0.3,0.1669,0.2298,0.1984,False
0.05,-0.15,4,0.45,0.1528,0.244,0.1984,False
0.15,-0.15,7,0.55,0.1646,0.2322,0.1984,False
0.05,-0.15,4,0.35,0.1502,0.2465,0.1984,False
0.35,-0.2,3,0.35,0.2092,0.1877,0.1985,False
0.35,-0.15,5,0.45,0.2094,0.1876,0.1985,False
0.25,-0.25,4,0.35,0.1784,0.2186,0.1985,False
0.2,-0.3,3,0.25,0.1669,0.2301,0.1985,False
0.15,-0.2,5,0.3,0.1582,0.239,0.1986,False
0.25,-0.2,5,0.25,0.177,0.2202,0.1986,False
0.35,-0.15,5,0.4,0.2082,0.189,0.1986,False
0.3,-0.15,7,0.25,0.1873,0.21,0.1986,False
0.05,-0.2,3,0.3,0.1479,0.2493,0.1986,False
0.3,-0.15,3,0.1,0.1978,0.1994,0.1986,False
0.25,-0.15,6,0.15,0.1782,0.2192,0.1987,False
0.25,-0.3,3,0.3,0.1783,0.219,0.1987,False
0.25,-0.25,4,0.5,0.1824,0.215,0.1987,False
0.1,-0.15,6,0.4,0.1545,0.2429,0.1987,False
0.05,-0.2,3,0.5,0.1531,0.2442,0.1987,False
0.15,-0.15,7,0.25,0.1573,0.24,0.1987,False
0.35,-0.1,4,0.2,0.2131,0.1845,0.1988,False
0.2,-0.15,4,0.05,0.1731,0.2244,0.1988,False
0.3,-0.1,5,0.1,0.1981,0.1996,0.1988,False
0.15,-0.2,4,0.15,0.1596,0.238,0.1988,False
0.3,-0.2,3,0.15,0.1945,0.2032,0.1988,False
0.3,-0.25,3,0.25,0.1921,0.2054,0.1988,False
0.1,-0.2,4,0.55,0.1597,0.2378,0.1988,False
0.1,-0.2,4,0.25,0.1522,0.2455,0.1988,False
0.25,-0.2,4,0.15,0.1796,0.2179,0.1988,False
0.05,-0.1,5,0.55,0.1594,0.2382,0.1988,False
0.35,-0.2,3,0.55,0.2147,0.1831,0.1989,False
0.1,-0.15,6,0.35,0.1535,0.2443,0.1989,False
0.15,-0.25,4,0.4,0.1601,0.2378,0.1989,False
0.1,-0.15,6,0.45,0.156,0.2418,0.1989,False
0.25,-0.25,3,0.15,0.1796,0.2181,0.1989,False
0.1,-0.1,5,0.1,0.1581,0.2397,0.1989,False
0.05,-0.1,5,0.25,0.1518,0.2459,0.1989,False
0.35,-0.15,5,0.5,0.211,0.1867,0.1989,False
0.3,-0.2,5,0.45,0.1925,0.2055,0.199,False
0.05,-0.1,6,0.4,0.1534,0.2446,0.199,False
0.25,-0.3,3,0.55,0.1851,0.2129,0.199,False
0.2,-0.2,3,0.05,0.1721,0.226,0.199,False
0.3,-0.2,5,0.4,0.1913,0.2067,0.199,False
0.1,-0.15,5,0.2,0.1536,0.2446,0.1991,False
0.2,-0.25,4,0.55,0.174,0.2241,0.1991,False
0.05,-0.15,4,0.3,0.1498,0.2484,0.1991,False
0.15,-0.25,4,0.45,0.1616,0.2367,0.1991,False
0.05,-0.15,4,0.5,0.155,0.2433,0.1992,False
0.35,-0.15,5,0.35,0.2075,0.1909,0.1992,False
0.15,-0.25,4,0.35,0.1591,0.2393,0.1992,False
0.15,-0.3,3,0.55,0.1654,0.2332,0.1993,False
0.05,-0.1,6,0.35,0.1524,0.2461,0.1993,False
0.05,-0.1,6,0.45,0.155,0.2435,0.1993,False
0.3,-0.15,6,0.2,0.1903,0.2086,0.1994,False
0.2,-0.1,7,0.05,0.1727,0.2261,0.1994,False
0.25,-0.1,6,0.05,0.185,0.2139,0.1994,False
0.25,-0.25,4,0.3,0.178,0.2207,0.1994,False
0.25,-0.15,5,0.1,0.1814,0.2175,0.1994,False
0.2,-0.2,6,0.4,0.167,0.2321,0.1995,False
0.1,-0.25,3,0.2,0.1517,0.2474,0.1995,False
0.3,-0.2,5,0.5,0.1943,0.2046,0.1995,False
0.35,-0.2,3,0.3,0.209,0.1901,0.1995,False
0.3,-0.2,5,0.35,0.1905,0.2085,0.1995,False
0.25,-0.2,6,0.45,0.1783,0.2208,0.1995,False
0.25,-0.2,6,0.4,0.1769,0.222,0.1995,False
0.15,-0.3,3,0.25,0.1581,0.241,0.1996,False
0.1,-0.15,6,0.5,0.1582,0.2411,0.1996,False
0.3,-0.1,6,0.1,0.1965,0.2028,0.1996,False
0.15,-0.2,5,0.55,0.1657,0.2334,0.1996,False
0.35,-0.1,5,0.2,0.2114,0.1879,0.1997,False
0.35,-0.15,5,0.55,0.213,0.1864,0.1997,False
0.2,-0.25,4,0.25,0.1671,0.2322,0.1997,False
0.1,-0.15,6,0.3,0.1532,0.2462,0.1997,False
0.25,-0.25,4,0.55,0.1848,0.2147,0.1997,False
0.2,-0.2,5,0.2,0.167,0.2324,0.1997,False
0.2,-0.2,6,0.45,0.1685,0.2309,0.1997,False
0.25,-0.2,6,0.35,0.176,0.2236,0.1998,False
0.15,-0.2,5,0.25,0.1584,0.2412,0.1998,False
0.05,-0.2,3,0.25,0.1482,0.2514,0.1998,False
0.15,-0.25,4,0.5,0.1637,0.236,0.1998,False
0.35,-0.15,4,0.25,0.2094,0.1905,0.1999,False
0.35,-0.15,6,0.45,0.2071,0.1927,0.1999,False
0.1,-0.1,7,0.15,0.1559,0.2439,0.1999,False
0.2,-0.2,6,0.35,0.1661,0.2336,0.1999,False
0.05,-0.2,3,0.55,0.1559,0.2439,0.1999,False
0.3,-0.1,3,0.05,0.2027,0.1971,0.1999,False
0.15,-0.15,5,0.1,0.1619,0.2378,0.1999,False
0.15,-0.15,4,0.05,0.1644,0.2353,0.1999,False
0.35,-0.15,3,0.2,0.2116,0.1881,0.1999,False
0.15,-0.1,6,0.05,0.1656,0.2342,0.1999,False
0.15,-0.2,3,0.05,0.1631,0.2366,0.1999,False
0.15,-0.25,4,0.3,0.1588,0.2412,0.2,False
0.25,-0.3,3,0.25,0.1786,0.2215,0.2,False
0.35,-0.15,6,0.4,0.2059,0.1941,0.2,False
0.1,-0.1,4,0.05,0.1606,0.2394,0.2,False
0.2,-0.25,3,0.1,0.1696,0.2304,0.2,False
0.05,-0.1,6,0.5,0.1572,0.2429,0.2,False
0.05,-0.1,6,0.3,0.1521,0.2479,0.2,False
0.1,-0.2,3,0.1,0.1547,0.2455,0.2001,False
0.25,-0.2,6,0.5,0.1802,0.2201,0.2001,False
0.15,-0.15,6,0.15,0.1599,0.2404,0.2001,False
0.1,-0.15,3,0.05,0.1583,0.242,0.2001,False
0.3,-0.1,7,0.1,0.1947,0.2055,0.2001,False
0.2,-0.15,7,0.15,0.1665,0.2338,0.2001,False
0.3,-0.2,4,0.2,0.1924,0.208,0.2002,False
0.25,-0.1,7,0.05,0.1835,0.2168,0.2002,False
0.35,-0.1,3,0.15,0.2155,0.1849,0.2002,False
0.25,-0.15,7,0.15,0.1765,0.2239,0.2002,False
0.25,-0.15,4,0.05,0.1847,0.2158,0.2002,False
0.35,-0.1,6,0.2,0.2095,0.191,0.2002,False
0.3,-0.15,5,0.15,0.1934,0.2069,0.2002,False
0.05,-0.15,4,0.25,0.1501,0.2506,0.2003,False
0.35,-0.15,6,0.5,0.2087,0.1919,0.2003,False
0.35,-0.15,5,0.3,0.2072,0.1933,0.2003,False
0.2,-0.3,3,0.2,0.1677,0.2329,0.2003,False
0.2,-0.2,6,0.5,0.1705,0.2302,0.2003,False
0.2,-0.2,4,0.1,0.17,0.2305,0.2003,False
0.05,-0.1,4,0.15,0.1537,0.2471,0.2004,False
0.3,-0.2,5,0.55,0.1965,0.2043,0.2004,False
0.05,-0.15,4,0.55,0.1578,0.243,0.2004,False
0.3,-0.2,5,0.3,0.1902,0.2106,0.2004,False
0.15,-0.15,7,0.2,0.1581,0.2427,0.2004,False
0.05,-0.15,3,0.15,0.1512,0.2496,0.2004,False
0.25,-0.2,5,0.2,0.1778,0.2231,0.2004,False
0.35,-0.1,7,0.2,0.2075,0.1934,0.2004,False
0.1,-0.15,4,0.1,0.1563,0.2445,0.2004,False
0.3,-0.15,7,0.2,0.1881,0.213,0.2005,False
0.35,-0.15,6,0.35,0.2052,0.1959,0.2005,False
0.1,-0.2,4,0.2,0.1531,0.2481,0.2006,False
0.05,-0.1,5,0.2,0.1527,0.2485,0.2006,False
0.35,-0.15,7,0.45,0.2044,0.1968,0.2006,False
0.3,-0.25,3,0.2,0.1928,0.2085,0.2007,False
0.2,-0.2,6,0.3,0.1658,0.2355,0.2007,False
0.25,-0.25,4,0.25,0.1783,0.2232,0.2007,False
0.25,-0.2,6,0.3,0.1757,0.2256,0.2007,False
0.35,-0.15,7,0.4,0.2032,0.1982,0.2007,False
0.1,-0.15,6,0.55,0.1609,0.2408,0.2008,False
0.25,-0.2,3,0.05,0.184,0.2176,0.2008,False
0.3,-0.15,4,0.1,0.1966,0.2052,0.2009,False
0.1,-0.15,6,0.25,0.1534,0.2484,0.2009,False
0.2,-0.15,6,0.1,0.1694,0.2323,0.2009,False
0.15,-0.25,3,0.1,0.1608,0.241,0.2009,False
0.1,-0.1,6,0.1,0.158,0.2437,0.2009,False
0.05,-0.1,3,0.1,0.1555,0.2464,0.2009,False
0.4,-0.1,3,0.45,0.2336,0.1682,0.2009,False
0.15,-0.25,4,0.55,0.1663,0.2357,0.201,False
0.35,-0.15,7,0.5,0.2061,0.196,0.201,False
0.25,-0.2,6,0.55,0.1825,0.2197,0.2011,False
0.35,-0.15,6,0.55,0.2108,0.1915,0.2011,False
0.35,-0.2,3,0.25,0.2092,0.1929,0.2011,False
0.3,-0.1,4,0.05,0.2015,0.2006,0.2011,False
0.05,-0.1,6,0.55,0.1599,0.2426,0.2012,False
0.05,-0.1,6,0.25,0.1524,0.2501,0.2012,False
0.3,-0.3,3,0.4,0.1936,0.2089,0.2012,False
0.4,-0.1,3,0.5,0.2351,0.1672,0.2012,False
0.4,-0.1,3,0.4,0.2326,0.1698,0.2012,False
0.1,-0.3,3,0.4,0.1539,0.2484,0.2012,False
0.15,-0.25,4,0.25,0.159,0.2434,0.2012,False
0.3,-0.3,3,0.45,0.1948,0.2076,0.2012,False
0.35,-0.15,7,0.35,0.2025,0.2,0.2012,False
0.05,-0.1,7,0.4,0.1539,0.2485,0.2012,False
0.35,-0.1,4,0.15,0.2141,0.1884,0.2013,False
0.35,-0.2,4,0.45,0.2097,0.1929,0.2013,False
0.15,-0.1,7,0.05,0.165,0.2376,0.2013,False
0.15,-0.3,3,0.2,0.159,0.2437,0.2013,False
0.1,-0.15,5,0.15,0.1551,0.2476,0.2014,False
0.2,-0.2,6,0.55,0.173,0.2299,0.2014,False
0.1,-0.3,3,0.45,0.1555,0.2474,0.2014,False
0.1,-0.3,3,0.35,0.153,0.2499,0.2014,False
0.05,-0.1,7,0.35,0.1529,0.25,0.2014,False
0.35,-0.2,4,0.4,0.2085,0.1942,0.2014,False
0.15,-0.2,4,0.1,0.1616,0.2414,0.2015,False
0.05,-0.2,3,0.2,0.1491,0.254,0.2015,False
